source,target,weight,x1,y1,x2,y2
2,7,40,0.023555827725503374,0.16801222149260236,0.18086727385098453,0.07936361159165517
2,8,32,0.023555827725503374,0.16801222149260236,-0.24477651657264093,0.03049054589406983
2,9,30,0.023555827725503374,0.16801222149260236,0.3063083890041166,-0.031268660360762965
2,10,28,0.023555827725503374,0.16801222149260236,0.2853825793808915,0.26778283456457364
2,11,34,0.023555827725503374,0.16801222149260236,-0.07760015160996597,-0.2727796423381356
2,12,26,0.023555827725503374,0.16801222149260236,-0.3612335446254146,-0.13072061658148207
2,13,36,0.023555827725503374,0.16801222149260236,-0.17414907463499993,0.16241378860332248
2,14,16,0.023555827725503374,0.16801222149260236,-0.29260368153837424,0.4639072928352319
2,15,18,0.023555827725503374,0.16801222149260236,0.3749746504723243,-0.22071078627259272
2,16,20,0.023555827725503374,0.16801222149260236,0.1847957138275213,0.43716077707436
2,17,17,0.023555827725503374,0.16801222149260236,-0.15992424504604488,0.5392952989975277
2,18,25,0.023555827725503374,0.16801222149260236,0.10439313771894815,0.6094115114583526
2,19,15,0.023555827725503374,0.16801222149260236,0.289120988054456,-0.47234333107571613
2,20,14,0.023555827725503374,0.16801222149260236,0.6053933558548424,0.036794751112321715
2,21,14,0.023555827725503374,0.16801222149260236,-0.216698008349638,-0.4073726414366538
2,22,12,0.023555827725503374,0.16801222149260236,-0.11262646564620453,0.7476247142983786
2,23,13,0.023555827725503374,0.16801222149260236,-0.6351225889171411,0.16808733520079266
2,24,22,0.023555827725503374,0.16801222149260236,0.3905643028184438,0.641155633920719
2,25,13,0.023555827725503374,0.16801222149260236,-0.46307079576100046,0.19523406388381692
2,26,12,0.023555827725503374,0.16801222149260236,0.6632800448163466,0.24634326516829094
2,27,10,0.023555827725503374,0.16801222149260236,0.6683260900944658,-0.28842106166680087
2,28,10,0.023555827725503374,0.16801222149260236,0.05784133859112831,0.8456759407621954
2,29,11,0.023555827725503374,0.16801222149260236,-0.42756997608733455,-0.4913646588743747
2,30,9,0.023555827725503374,0.16801222149260236,-0.7580974182370418,-0.052942710383485775
2,31,8,0.023555827725503374,0.16801222149260236,-0.16680067181873087,-0.5866061709913019
2,32,8,0.023555827725503374,0.16801222149260236,-0.6394319794110218,-0.5138284740843441
2,33,6,0.023555827725503374,0.16801222149260236,-0.9702254131446048,0.02280371601868053
2,34,8,0.023555827725503374,0.16801222149260236,-0.5620638850267037,0.5861677298486417
2,35,15,0.023555827725503374,0.16801222149260236,-0.40407665801114184,0.8659187432431569
2,36,6,0.023555827725503374,0.16801222149260236,0.42860435339319186,-0.7974205670198969
2,37,7,0.023555827725503374,0.16801222149260236,-0.7990385903535291,0.3907332379075222
2,38,9,0.023555827725503374,0.16801222149260236,0.5275946926997845,0.42421979203099397
2,39,7,0.023555827725503374,0.16801222149260236,0.04046110556779338,-0.719615202678075
2,40,5,0.023555827725503374,0.16801222149260236,0.23856797055765772,-0.9999999999999999
2,41,4,0.023555827725503374,0.16801222149260236,0.8630879815018315,-0.551770484022588
2,42,5,0.023555827725503374,0.16801222149260236,-0.17823431855398547,-0.958848521159596
2,43,7,0.023555827725503374,0.16801222149260236,-0.6456273330028174,-0.2530240159740244
2,44,4,0.023555827725503374,0.16801222149260236,0.3534272590187244,0.9621448749193757
2,45,6,0.023555827725503374,0.16801222149260236,0.5600945403313623,-0.6177891248615215
2,46,5,0.023555827725503374,0.16801222149260236,-0.8990526681948372,-0.41348307801494005
2,47,4,0.023555827725503374,0.16801222149260236,0.7112686777064772,0.7323111536757132
2,48,5,0.023555827725503374,0.16801222149260236,0.9237384090559083,0.01309021814380398
2,49,4,0.023555827725503374,0.16801222149260236,0.9142953786184649,0.266611123522485
2,50,3,0.023555827725503374,0.16801222149260236,-0.5147079836915214,-0.9085752902100498
3,4,30,0.09537215394805258,-0.13789638453884967,0.10305344038523072,-0.30301387246313066
3,5,25,0.09537215394805258,-0.13789638453884967,-0.16165261867912326,-0.11447661466626712
3,6,18,0.09537215394805258,-0.13789638453884967,-0.029277788257468594,0.32482770094692437
3,7,22,0.09537215394805258,-0.13789638453884967,0.18086727385098453,0.07936361159165517
3,8,28,0.09537215394805258,-0.13789638453884967,-0.24477651657264093,0.03049054589406983
3,9,24,0.09537215394805258,-0.13789638453884967,0.3063083890041166,-0.031268660360762965
3,10,16,0.09537215394805258,-0.13789638453884967,0.2853825793808915,0.26778283456457364
3,11,22,0.09537215394805258,-0.13789638453884967,-0.07760015160996597,-0.2727796423381356
3,12,20,0.09537215394805258,-0.13789638453884967,-0.3612335446254146,-0.13072061658148207
3,13,26,0.09537215394805258,-0.13789638453884967,-0.17414907463499993,0.16241378860332248
3,14,10,0.09537215394805258,-0.13789638453884967,-0.29260368153837424,0.4639072928352319
3,15,18,0.09537215394805258,-0.13789638453884967,0.3749746504723243,-0.22071078627259272
3,16,12,0.09537215394805258,-0.13789638453884967,0.1847957138275213,0.43716077707436
3,17,11,0.09537215394805258,-0.13789638453884967,-0.15992424504604488,0.5392952989975277
3,18,14,0.09537215394805258,-0.13789638453884967,0.10439313771894815,0.6094115114583526
3,19,18,0.09537215394805258,-0.13789638453884967,0.289120988054456,-0.47234333107571613
3,20,10,0.09537215394805258,-0.13789638453884967,0.6053933558548424,0.036794751112321715
3,21,15,0.09537215394805258,-0.13789638453884967,-0.216698008349638,-0.4073726414366538
3,22,9,0.09537215394805258,-0.13789638453884967,-0.11262646564620453,0.7476247142983786
3,23,12,0.09537215394805258,-0.13789638453884967,-0.6351225889171411,0.16808733520079266
3,24,10,0.09537215394805258,-0.13789638453884967,0.3905643028184438,0.641155633920719
3,25,15,0.09537215394805258,-0.13789638453884967,-0.46307079576100046,0.19523406388381692
3,26,9,0.09537215394805258,-0.13789638453884967,0.6632800448163466,0.24634326516829094
3,27,14,0.09537215394805258,-0.13789638453884967,0.6683260900944658,-0.28842106166680087
3,28,8,0.09537215394805258,-0.13789638453884967,0.05784133859112831,0.8456759407621954
3,29,14,0.09537215394805258,-0.13789638453884967,-0.42756997608733455,-0.4913646588743747
3,30,10,0.09537215394805258,-0.13789638453884967,-0.7580974182370418,-0.052942710383485775
3,31,12,0.09537215394805258,-0.13789638453884967,-0.16680067181873087,-0.5866061709913019
3,32,9,0.09537215394805258,-0.13789638453884967,-0.6394319794110218,-0.5138284740843441
3,33,8,0.09537215394805258,-0.13789638453884967,-0.9702254131446048,0.02280371601868053
3,34,7,0.09537215394805258,-0.13789638453884967,-0.5620638850267037,0.5861677298486417
3,35,6,0.09537215394805258,-0.13789638453884967,-0.40407665801114184,0.8659187432431569
3,36,12,0.09537215394805258,-0.13789638453884967,0.42860435339319186,-0.7974205670198969
3,37,8,0.09537215394805258,-0.13789638453884967,-0.7990385903535291,0.3907332379075222
3,38,10,0.09537215394805258,-0.13789638453884967,0.5275946926997845,0.42421979203099397
3,39,10,0.09537215394805258,-0.13789638453884967,0.04046110556779338,-0.719615202678075
3,40,8,0.09537215394805258,-0.13789638453884967,0.23856797055765772,-0.9999999999999999
3,41,9,0.09537215394805258,-0.13789638453884967,0.8630879815018315,-0.551770484022588
3,42,5,0.09537215394805258,-0.13789638453884967,-0.17823431855398547,-0.958848521159596
3,43,10,0.09537215394805258,-0.13789638453884967,-0.6456273330028174,-0.2530240159740244
3,44,4,0.09537215394805258,-0.13789638453884967,0.3534272590187244,0.9621448749193757
3,45,7,0.09537215394805258,-0.13789638453884967,0.5600945403313623,-0.6177891248615215
3,46,6,0.09537215394805258,-0.13789638453884967,-0.8990526681948372,-0.41348307801494005
3,47,4,0.09537215394805258,-0.13789638453884967,0.7112686777064772,0.7323111536757132
3,48,5,0.09537215394805258,-0.13789638453884967,0.9237384090559083,0.01309021814380398
3,49,6,0.09537215394805258,-0.13789638453884967,0.9142953786184649,0.266611123522485
3,50,7,0.09537215394805258,-0.13789638453884967,-0.5147079836915214,-0.9085752902100498
4,5,20,0.10305344038523072,-0.30301387246313066,-0.16165261867912326,-0.11447661466626712
4,6,15,0.10305344038523072,-0.30301387246313066,-0.029277788257468594,0.32482770094692437
4,7,18,0.10305344038523072,-0.30301387246313066,0.18086727385098453,0.07936361159165517
4,8,22,0.10305344038523072,-0.30301387246313066,-0.24477651657264093,0.03049054589406983
4,9,18,0.10305344038523072,-0.30301387246313066,0.3063083890041166,-0.031268660360762965
4,10,12,0.10305344038523072,-0.30301387246313066,0.2853825793808915,0.26778283456457364
4,11,28,0.10305344038523072,-0.30301387246313066,-0.07760015160996597,-0.2727796423381356
